2018-01-01T00:03:19Z	5418.55
2018-01-01T00:08:19Z	5418.55
2018-01-01T00:13:19Z	5418.55
2018-01-01T00:18:19Z	5418.55
2018-01-01T00:23:19Z	5418.55
2018-01-01T00:28:19Z	5418.55
2018-01-01T00:33:19Z	5418.55
2018-01-01T00:38:19Z	5418.55
2018-01-01T00:43:19Z	5418.55
2018-01-01T00:48:19Z	5418.55
2018-01-01T00:53:19Z	5418.55
2018-01-01T00:58:19Z	5418.55
2018-01-01T01:03:19Z	5418.55
2018-01-01T01:08:19Z	5418.55
2018-01-01T01:13:19Z	5418.55
2018-01-01T01:18:19Z	5418.55
2018-01-01T01:23:19Z	5418.55
2018-01-01T01:28:19Z	5418.55
2018-01-01T01:33:19Z	5418.55
2018-01-01T01:38:19Z	5418.55
2018-01-01T01:43:19Z	5418.55
2018-01-01T01:48:19Z	5418.55
2018-01-01T01:53:19Z	5418.55
2018-01-01T01:58:19Z	5418.55
2018-01-01T02:03:19Z	5418.55
2018-01-01T02:08:19Z	5418.55
2018-01-01T02:13:19Z	5418.55
2018-01-01T02:18:19Z	5418.55
2018-01-01T02:23:19Z	5418.55
2018-01-01T02:28:19Z	5418.55
2018-01-01T02:33:19Z	5418.55
2018-01-01T02:38:19Z	5418.55
2018-01-01T02:43:19Z	5418.55
2018-01-01T02:48:19Z	5418.55
2018-01-01T02:53:19Z	5418.55
2018-01-01T02:58:19Z	5418.55
2018-01-01T03:03:19Z	5418.55
2018-01-01T03:08:19Z	5418.55
2018-01-01T03:13:19Z	5418.55
2018-01-01T03:18:19Z	5418.55
2018-01-01T03:23:19Z	5418.55
2018-01-01T03:28:19Z	5418.55
2018-01-01T03:33:19Z	5418.55
2018-01-01T03:38:19Z	5418.55
2018-01-01T03:43:19Z	5418.55
2018-01-01T03:48:19Z	5418.55
2018-01-01T03:53:19Z	5418.55
2018-01-01T03:58:19Z	5418.55
2018-01-01T04:03:19Z	5418.55
2018-01-01T04:08:19Z	5418.55
2018-01-01T04:13:19Z	5418.55
2018-01-01T04:18:19Z	5418.55
